Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores,HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores,AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes
401761666,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3815,M. M. Roberts Stadium,2572,Southern Miss,fbs,Sun Belt,,,,,,2653,Troy,fbs,Sun Belt,,,,,,,,
401761667,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,,,,,,6,South Alabama,fbs,Sun Belt,,,,,,,,
401754613,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3923,Scott Stadium,258,Virginia,fbs,ACC,,,,,,259,Virginia Tech,fbs,ACC,,,,,,,,
401762442,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3825,DATCU Stadium,249,North Texas,fbs,American Athletic,,,,,,218,Temple,fbs,American Athletic,,,,,,,,
401762517,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,,,,,,5,UAB,fbs,American Athletic,,,,,,,,
401762518,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4729,Yulman Stadium,2655,Tulane,fbs,American Athletic,,,,,,2429,Charlotte,fbs,American Athletic,,,,,,,,
401762519,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3715,FAU Stadium,2226,Florida Atlantic,fbs,American Athletic,,,,,,151,East Carolina,fbs,American Athletic,,,,,,,,
401752791,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,,,,,,238,Vanderbilt,fbs,SEC,,,,,,,,AFTERNOON: 3:30 - 4:30pm ET start
401752917,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3765,Husky Stadium,264,Washington,fbs,Big Ten,,,,,,2483,Oregon,fbs,Big Ten,,,,,,,,
401752918,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,,,,,,275,Wisconsin,fbs,Big Ten,,,,,,,,
401752787,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,,,,,,96,Kentucky,fbs,SEC,,,,,,,,
401752785,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,,,,,,52,Florida State,fbs,ACC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401754614,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3940,Stanford Stadium,24,Stanford,fbs,ACC,,,,,,87,Notre Dame,fbs,FBS Independents,,,,,,,,
401752784,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,,,,,,333,Alabama,fbs,SEC,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401752783,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3887,Razorback Stadium,8,Arkansas,fbs,SEC,,,,,,142,Missouri,fbs,SEC,,,,,,,,NIGHT: 6 - 8pm ET start
401757314,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3878,Plaster Sports Complex,2623,Missouri State,fbs,Conference USA,,,,,,2348,Louisiana Tech,fbs,Conference USA,,,,,,,,
401762520,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,,,,,,242,Rice,fbs,American Athletic,,,,,,,,
401762872,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,,,,,,2649,Toledo,fbs,Mid-American,,,,,,,,
401762875,2025,14,regular,2025-11-29T05:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,,,,,,2050,Ball State,fbs,Mid-American,,,,,,,,
401752921,2025,14,regular,2025-11-29T17:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,,,,,,194,Ohio State,fbs,Big Ten,,,,,,,,
401752790,2025,14,regular,2025-11-29T17:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,,,,,,228,Clemson,fbs,ACC,,,,,,,,
401757310,2025,14,regular,2025-11-29T18:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3695,Delaware Stadium,48,Delaware,fbs,Conference USA,,,,,,2638,UTEP,fbs,Conference USA,,,,,,,,
401757312,2025,14,regular,2025-11-29T19:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3662,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,,,,,,98,Western Kentucky,fbs,Conference USA,,,,,,,,
401757315,2025,14,regular,2025-11-29T20:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3601,Aggie Memorial Stadium,166,New Mexico State,fbs,Conference USA,,,,,,2393,Middle Tennessee,fbs,Conference USA,,,,,,,,
401757313,2025,14,regular,2025-11-29T20:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3992,Williams Stadium (VA),2335,Liberty,fbs,Conference USA,,,,,,338,Kennesaw State,fbs,Conference USA,,,,,,,,
401752946,2025,14,regular,2025-11-29T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3820,Gesa Field,265,Washington State,fbs,Pac-12,,,,,,204,Oregon State,fbs,Pac-12,,,,,,,,
401760425,2025,14,regular,2025-11-30T02:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,,,,,,2439,UNLV,fbs,Mountain West,,,,,,,,
401762521,2025,16,regular,2025-12-13T20:00:00.000Z,FALSE,FALSE,TRUE,TRUE,,3814,M&T Bank Stadium,2426,Navy,fbs,American Athletic,,,,,,349,Army,fbs,American Athletic,,,,,,,,
