Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,awayLeagueId,homeLeagueId
401549687,2023,7,regular,2023-10-14T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6110,Sam Greeley Field,2524,Rockford,iii,NACC,7,7,0,0,0,,,,2283,Benedictine University,iii,NACC,19,0,19,0,0,,,,,#N/A,#N/A
401549747,2023,7,regular,2023-10-14T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6112,Richard Wackar Stadium,2827,Rowan,iii,New Jersey,18,3,7,0,8,,,,3112,Christopher Newport,iii,New Jersey,21,14,7,0,0,,,,,#N/A,#N/A
401545992,2023,7,regular,2023-10-14T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5944,Ray Dennison Memorial Field,2237,Fort Lewis,ii,Rocky Mountain,14,0,7,0,7,,,,11,Colorado Mesa,ii,Rocky Mountain,62,20,35,7,0,,,,,#N/A,#N/A
401547103,2023,7,regular,2023-10-14T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3635,Bill Buxton Stadium,2564,Simpson College (IA),iii,American Rivers,0,0,0,0,0,,,,2141,Coe College,iii,American Rivers,28,7,7,7,7,,,,,#N/A,#N/A
401550222,2023,7,regular,2023-10-14T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6121,Donald J. Schneider Stadium,2832,St. Norbert,iii,NACC,9,6,0,0,3,,,,2044,Aurora,iii,NACC,37,14,21,0,2,,,,,#N/A,#N/A
401550192,2023,7,regular,2023-10-14T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6122,Public Schools Stadium,375,St. Scholastica,iii,Minnesota,17,7,10,0,0,,,,133,St. Olaf,iii,Minnesota,37,20,7,7,3,,,,,#N/A,#N/A
401550437,2023,7,regular,2023-10-14T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6108,Crain Field,2519,Rhodes College,iii,Southern Athletic,30,7,7,6,10,,,,2553,Sewanee,iii,Southern Athletic,10,3,7,0,0,,,,,#N/A,#N/A
401541134,2023,7,regular,2023-10-14T18:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,5120,J.J. Keller Field at Titan Stadium,271,Wisconsin-Oshkosh,iii,Wisconsin,35,0,13,15,7,,,,2738,Wisconsin-Eau Claire,iii,Wisconsin,7,0,0,0,7,,,,,#N/A,#N/A
401552999,2023,7,regular,2023-10-14T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,5636,Wright Stadium,173,Hartwick,iii,Empire 8,21,0,14,0,7,,,,374,St John Fisher University,iii,Empire 8,38,0,3,14,21,,,,,#N/A,#N/A
401547111,2023,7,regular,2023-10-14T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,6137,Walston-Hoover Stadium,2685,Wartburg,iii,American Rivers,31,0,7,10,14,,,,49,Dubuque,iii,American Rivers,10,3,7,0,0,,,,,#N/A,#N/A
401547136,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5857,Gordon Wood Stadium,2758,Howard Payne,iii,American Southwest,35,7,28,0,0,,,,2045,Austin,iii,American Southwest,11,5,3,0,3,,,,,#N/A,#N/A
401540325,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3695,Delaware Stadium,48,Delaware,fcs,CAA,21,7,7,7,0,0.9233897591,,,2448,North Carolina A&T,fcs,CAA,6,0,3,3,0,0.07661024094,,,4.174467053,8,8
401547069,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6056,B.T. Harvey Stadium,60,Morehouse College,ii,SIAC,22,0,8,7,7,,,,2396,Miles College,ii,SIAC,36,14,7,7,8,,,,,#N/A,#N/A
401540120,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3976,Mississippi Veterans Memorial Stadium,2296,Jackson State,fcs,SWAC,19,0,10,3,6,0.8657564157,,,2011,Alabama State,fcs,SWAC,24,10,0,0,14,0.1342435843,,,7.908347056,8,8
401540143,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3850,Municipal Stadium,2065,Bethune-Cookman,fcs,SWAC,31,0,10,14,7,0.7525848594,,,2640,Texas Southern,fcs,SWAC,34,10,17,0,7,0.2474151406,,,7.053567506,8,8
401540480,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,7003,Houck Field,2546,Southeast Missouri State,fcs,Big South-OVC,35,7,7,7,14,0.9724509906,,,2197,Eastern Illinois,fcs,Big South-OVC,28,7,7,7,7,0.02754900937,,,7.863883854,8,8
401541868,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6053,Robinson-Hale Stadium,2401,Mississippi College,ii,Gulf South,10,0,3,7,0,,,,2673,Valdosta State,ii,Gulf South,21,7,14,0,0,,,,,#N/A,#N/A
401544903,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5866,Rex Stadium,2001,Adams State,ii,Rocky Mountain,14,0,7,0,7,,,,2123,Chadron St,ii,Rocky Mountain,53,16,7,16,14,,,,,#N/A,#N/A
401541944,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5878,Wantland Stadium,2122,Central Oklahoma,ii,Mid America,59,14,17,14,14,,,,2876,Lincoln (MO),ii,Independent DII,17,3,0,7,7,,,,,#N/A,#N/A
401545804,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5780,Altra Federal Credit Union Stadium,2851,Winona State,ii,Northern Sun,28,14,14,0,0,,,,2043,Augustana University (SD),ii,Northern Sun,48,10,21,10,7,,,,,#N/A,#N/A
401540104,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3744,Hancock Stadium,2287,Illinois State,fcs,MVFC,44,7,16,7,14,0.9761224461,,,282,Indiana State,fcs,MVFC,7,7,0,0,0,0.02387755391,,,4.10409251,8,8
401540408,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5237,Dana J. Dykhouse Stadium,2571,South Dakota State,fcs,MVFC,41,14,10,14,3,0.9988753518,,,2460,Northern Iowa,fcs,MVFC,6,0,3,0,3,0.001124648164,,,2.979593349,8,8
401540110,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3902,Eddie Robinson Stadium,2755,Grambling,fcs,SWAC,24,7,10,7,0,0.1241444893,,,2010,Alabama A&M,fcs,SWAC,45,14,3,21,7,0.8758555107,,,5.602641871,8,8
401544931,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6044,Lane Field,2323,Lane College,ii,SIAC,14,0,0,7,7,,,,2310,Kentucky State,ii,SIAC,21,7,14,0,0,,,,,#N/A,#N/A
401524033,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,52115,587,Rice-Eccles Stadium,254,Utah,fbs,Pac-12,34,0,14,10,10,0.9964669428,1752,1775,25,California,fbs,Pac-12,14,7,0,7,0,0.003533057215,1514,1491,4.83319199,1,1
401541779,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6073,Milam Stadium,2927,Southwestern Oklahoma State,ii,Great American,13,3,0,10,0,,,,319,Oklahoma Baptist,ii,Great American,20,0,10,0,10,,,,,#N/A,#N/A
401540195,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3908,Roy Kidd Stadium,2198,Eastern Kentucky,fcs,UAC,41,7,14,7,0,0.316134344,,,2627,Tarleton State,fcs,UAC,35,14,7,0,7,0.683865656,,,9.139059246,8,8
401541771,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4763,Ranger Field,2823,Northwestern Oklahoma State,ii,Great American,7,0,0,0,7,,,,2191,East Central (OK),ii,Great American,42,7,28,0,7,,,,,#N/A,#N/A
401540136,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3896,Rice-Totten Field,2400,Mississippi Valley State,fcs,SWAC,42,7,7,14,14,0.9782554714,,,2029,Arkansas-Pine Bluff,fcs,SWAC,17,0,3,7,7,0.02174452856,,,5.373789706,8,8
401545978,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5782,Mountaineer Bowl,2714,Western Colorado,ii,Rocky Mountain,35,14,14,0,7,,,,2069,Black Hills State,ii,Rocky Mountain,20,0,6,0,14,,,,,#N/A,#N/A
401540723,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5870,Thone Stadium at Buerkle Field,2033,Arkansas Tech,ii,Great American,24,0,10,14,0,,,,2028,Arkansas-Monticello,ii,Great American,10,0,3,0,7,,,,,#N/A,#N/A
401541962,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6054,Fred G. Hughes Stadium,2403,Missouri Southern State,ii,Mid America,21,0,7,0,14,,,,90,Pittsburg St,ii,Mid America,31,14,0,7,10,,,,,#N/A,#N/A
401541934,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6062,Gable Field at Doc Wadley Stadium,196,Northeastern State,ii,Mid America,24,0,14,0,10,,,,2118,Central Missouri,ii,Mid America,63,28,28,7,0,,,,,#N/A,#N/A
401541788,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3934,Southern Nazarene University Football Stadium,200,Southern Nazarene,ii,Great American,19,7,6,0,6,,,,199,Southeastern Oklahoma State,ii,Great American,20,10,7,3,0,,,,,#N/A,#N/A
401544923,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5781,Irwin Belk Stadium,351,Wingate,ii,South Atlantic,10,0,7,0,3,,,,2336,Limestone,ii,South Atlantic,17,7,0,10,0,,,,,#N/A,#N/A
401540365,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3909,Roy Stewart Stadium,93,Murray State,fcs,MVFC,6,0,3,0,3,0.0009193176546,,,79,Southern Illinois,fcs,MVFC,27,10,3,7,7,0.9990806823,,,3.648482449,8,8
401549764,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3871,General Charles C. Krulak Stadium,3,Birmingham-Southern,iii,Southern Athletic,16,8,0,0,8,,,,418,Hendrix College,iii,Southern Athletic,15,8,0,7,0,,,,,#N/A,#N/A
401550210,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5820,Amos Alonzo Stagg Field,80,Chicago,iii,Midwest,21,7,0,7,7,,,,2891,Ripon,iii,Midwest,6,6,0,0,0,,,,,#N/A,#N/A
401540281,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3856,Nottingham Field,2458,Northern Colorado,fcs,Big Sky,13,3,7,0,3,0.04403200932,,,16,Sacramento State,fcs,Big Sky,21,14,0,7,0,0.9559679907,,,5.739142128,8,8
401541764,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5113,Ruggles Field at Carpenter-Haygood Stadium,2271,Henderson State,ii,Great American,34,14,14,3,3,,,,2568,Southern Arkansas,ii,Great American,35,7,14,7,7,,,,,#N/A,#N/A
401540770,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3811,Lubbers Stadium,125,Grand Valley State University,ii,GLIAC,49,14,21,0,14,,,,2222,Ferris State,ii,GLIAC,28,0,21,7,0,,,,,#N/A,#N/A
401549701,2023,7,regular,2023-10-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5876,Bentley University Football Stadium,2060,Bentley,ii,Northeast 10,27,14,13,0,0,,,,2487,Pace,ii,Northeast 10,9,0,0,2,7,,,,,#N/A,#N/A
401532420,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,17886,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,17,0,3,14,0,0.9543401357,1282,1282,2006,Akron,fbs,Mid-American,10,3,0,0,7,0.04565986429,1107,1107,7.755239158,1,1
401545865,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,4436,Adamson Stadium,2858,PennWest California,ii,Pennsylvania State Athletic,41,20,14,7,0,,,,611,Seton Hill,ii,Pennsylvania State Athletic,14,0,0,8,6,,,,,#N/A,#N/A
401550466,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,5119,Maxwell Field,203,Linfield College,iii,Northwest,41,14,21,6,0,,,,415,NEWBERG,iii,Northwest,13,0,0,6,7,,,,,#N/A,#N/A
401520320,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,35580,3665,SECU Stadium,120,Maryland,fbs,Big Ten,24,7,7,7,3,0.6468295108,1706,1687,356,Illinois,fbs,Big Ten,27,7,7,10,3,0.3531704892,1479,1498,7.496833549,1,1
401520326,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,101915,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,20,7,0,7,6,0.851883911,1901,1902,245,Texas A&M,fbs,SEC,13,7,3,3,0,0.148116089,1739,1738,8.868604748,1,1
401520325,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,79247,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,39,14,7,3,15,0.8892521098,1549,1549,57,Florida,fbs,SEC,41,10,14,3,14,0.1107478902,1595,1595,7.025541841,1,1
401531420,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,14,0,14,0,0,0.003339378556,1297,1178,2226,Florida Atlantic,fbs,American Athletic,56,7,14,21,14,0.9966606214,1357,1476,3.577082432,1,1
401540593,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,5400,William B. Greene Jr. Stadium,2193,East Tennessee State,fcs,Southern,41,10,17,7,7,0.9987537253,,,2747,Wofford,fcs,Southern,10,0,0,3,7,0.001246274675,,,2.941113219,8,8
401540575,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3788,Kenneth P. LaValle Stadium,2619,Stony Brook,fcs,CAA,7,0,7,0,0,0.1253645737,,,2230,Fordham,fcs,Patriot,26,6,0,6,14,0.8746354263,,,6.075958629,8,8
401520317,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,27829,3841,Michie Stadium,349,Army,fbs,FBS Independents,0,0,0,0,0,0.1408075205,1478,1444,2653,Troy,fbs,Sun Belt,19,3,13,3,0,0.8591924795,1604,1638,3.268137817,1,1
401520322,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,FALSE,105533,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,63,7,21,21,14,0.9989704198,1943,2010,113,Massachusetts,fbs,FBS Independents,0,0,0,0,0,0.001029580197,993,926,2.959655125,1,1
401524034,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,71321,3765,Husky Stadium,264,Washington,fbs,Pac-12,36,14,8,7,7,0.593265966,1900,1900,2483,Oregon,fbs,Pac-12,33,8,10,8,7,0.406734034,1823,1823,7.502221257,1,1
401525527,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,65632,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,30,0,17,3,10,0.9984333782,1415,1466,154,Wake Forest,fbs,ACC,13,0,10,0,3,0.001566621793,1548,1497,5.982644763,1,1
401532421,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,15196,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,14,7,0,7,0,0.04088236513,1391,1351,189,Bowling Green,fbs,Mid-American,24,10,14,0,0,0.9591176349,1185,1225,3.806573249,1,1
401525864,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,53855,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,39,17,7,3,12,0.3151255879,1497,1510,2305,Kansas,fbs,Big 12,32,7,18,7,0,0.6848744121,1559,1546,7.529435247,1,1
401525865,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,44599,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,44,14,17,10,3,0.9983207689,1632,1713,252,BYU,fbs,Big 12,11,0,8,3,0,0.001679231088,1552,1471,2.954420447,1,1
401532423,2023,7,regular,2023-10-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,20039,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,21,3,7,3,8,0.2608110678,1246,1235,193,Miami (OH),fbs,Mid-American,34,14,7,0,13,0.7391889322,1444,1455,4.107585005,1,1
401544091,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6148,The Pine Bowl,2721,Whitworth,iii,Northwest,63,7,42,7,7,,,,2508,Puget Sound,iii,Northwest,21,7,0,6,8,,,,,#N/A,#N/A
401551730,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6149,McCulloch Stadium,2930,Willamette,iii,Northwest,7,7,0,0,0,,,,2486,Pacific Lutheran,iii,Northwest,62,14,14,24,10,,,,,#N/A,#N/A
401550311,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5799,Daly Field at Frank R. Campbell Stadium,2047,Averett,iii,Old Dominion,28,17,0,0,11,,,,297,Hampden-Sydney,iii,Old Dominion,31,14,14,0,3,,,,,#N/A,#N/A
401550280,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6096,Austin E. Knowlton Athletics Complex,391,Oberlin,iii,North Coast,7,0,0,0,7,,,,2746,Wittenberg,iii,North Coast,72,21,28,16,7,,,,,#N/A,#N/A
401540378,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3944,Strawberry Stadium,2545,SE Louisiana,fcs,Southland,24,10,0,7,7,0.3151318487,,,2320,Lamar,fcs,Southland,30,10,20,0,0,0.6848681513,,,4.936578187,8,8
401540586,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4417,Five Star Stadium at the Moye Complex,2382,Mercer,fcs,Southern,10,0,0,10,0,0.06603305405,,,236,Chattanooga,fcs,Southern,22,6,6,7,3,0.933966946,,,4.5655676,8,8
401520328,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,76205,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,6,0,0,6,0,0.05475842796,1706,1683,2294,Iowa,fbs,Big Ten,15,0,7,0,8,0.945241572,1645,1668,6.76465202,1,1
401547010,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3926,Setzler Field,2444,Newberry,ii,South Atlantic,38,7,10,7,14,,,,2107,Catawba,ii,South Atlantic,31,7,3,14,7,,,,,#N/A,#N/A
401540713,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6030,Harms-Eischeid Stadium,389,Upper Iowa University,ii,Northern Sun,34,13,7,7,7,,,,2816,McKendree,ii,Great Lakes,41,0,10,7,17,,,,,#N/A,#N/A
401540204,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5440,Wildcat Stadium (TX),2000,Abilene Christian,fcs,UAC,30,3,10,3,14,,,,2453,North Alabama,fcs,UAC,13,0,7,6,0,,,,,8,8
401532424,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,11143,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,23,7,0,10,6,0.7679600619,1373,1405,195,Ohio,fbs,Mid-American,13,3,10,0,0,0.2320399381,1563,1531,6.228882581,1,1
401540975,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3769,Jack Britt Memorial Stadium,437,Lake Erie,ii,Great Midwest Athletic,0,0,0,0,0,,,,2838,Tiffin,ii,Great Midwest Athletic,50,14,15,6,15,,,,,#N/A,#N/A
401540275,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,2023,Walkup Skydome,2464,Northern Arizona,fcs,Big Sky,21,7,0,14,0,0.002669532856,,,2502,Portland State,fcs,Big Sky,45,7,14,14,10,0.9973304671,,,3.392522117,8,8
401540349,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3746,Hanson Field,2710,Western Illinois,fcs,MVFC,7,0,7,0,0,0.006465396669,,,2623,Missouri State,fcs,MVFC,48,10,10,14,14,0.9935346033,,,2.389254294,8,8
401541038,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,7076,J.W. Babb Stadium,101784,ERSKINE,ii,South Atlantic,10,0,7,0,3,,,,2105,Carson-Newman College,ii,South Atlantic,14,0,7,7,0,,,,,#N/A,#N/A
401540424,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3661,Bulldog Stadium,2803,Bryant,fcs,Big South-OVC,43,16,6,7,14,,,,2523,Robert Morris,fcs,Big South-OVC,24,0,14,3,7,,,,,8,8
401540431,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3779,Manning Field at John L. Guidry Stadium,2447,Nicholls,fcs,Southland,1,1,,,,,,,2466,Northwestern State,fcs,Southland,0,0,,,,,,,,8,8
401540474,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3658,Buccaneer Field,2127,Charleston Southern,fcs,Big South-OVC,24,10,7,0,7,0.9875913093,,,2815,Lindenwood,fcs,Big South-OVC,10,0,0,10,0,0.0124086907,,,5.114029083,8,8
401550030,2023,7,regular,2023-10-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5789,Frank B. Fuhrer Field,2018,Allegheny,iii,Presidents',7,0,0,0,7,,,,146,Grove City College,iii,Presidents',31,14,10,7,0,,,,,#N/A,#N/A
401550237,2023,7,regular,2023-10-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5841,Pete FioRito Stadium at McKinzie Field,101,Eureka College,iii,NACC,14,0,7,0,7,,,,2741,Wisconsin-Lutheran,iii,NACC,42,0,28,14,0,,,,,#N/A,#N/A
401550344,2023,7,regular,2023-10-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5909,Ortmayer Stadium,2318,La Verne,iii,So. Cal.,17,3,7,0,7,,,,17,Claremont-Mudd-Scripps College,iii,So. Cal.,30,14,3,7,6,,,,,#N/A,#N/A
401540439,2023,7,regular,2023-10-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3734,Gayle and Tom Benson Stadium,2916,Incarnate Word,fcs,Southland,28,7,7,0,14,0.9291493626,,,2837,East Texas A&M,fcs,Southland,11,3,0,0,8,0.07085063742,,,7.597904018,8,8
401540170,2023,7,regular,2023-10-14T21:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3599,Ace W. Mumford Stadium,2582,Southern,fcs,SWAC,45,28,0,7,10,0.7171285747,,,124179,Lincoln (CA),,,18,0,12,6,0,0.2828714253,,,14.2674161,8,#N/A
401540188,2023,7,regular,2023-10-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3711,Estes Stadium,2110,Central Arkansas,fcs,UAC,24,0,10,7,7,0.7516402049,,,2617,Stephen F. Austin,fcs,UAC,21,0,7,0,14,0.2483597951,,,9.725209043,8,8
401541877,2023,7,regular,2023-10-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3957,Tiger Stadium (AL),2695,West Alabama,ii,Gulf South,10,0,7,3,0,,,,110242,West Florida,ii,Gulf South,6,3,0,0,3,,,,,#N/A,#N/A
401545854,2023,7,regular,2023-10-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6072,Schwan Regional Event Center,2587,Southwest Minnesota State,ii,Northern Sun,17,14,3,0,0,,,,425,Northern State,ii,Northern Sun,24,3,7,14,0,,,,,#N/A,#N/A
401532597,2023,7,regular,2023-10-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,24578,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,27,7,0,7,13,0.1089048164,1224,1199,2439,UNLV,fbs,Mountain West,45,14,14,10,7,0.8910951836,1407,1432,3.132742138,1,1
401550278,2023,7,regular,2023-10-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5854,Hoernemann Stadium,191,Heidelberg,iii,Ohio,28,7,7,7,7,,,,359,Otterbein,iii,Ohio,8,0,2,0,6,,,,,#N/A,#N/A
401540239,2023,7,regular,2023-10-14T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,1930,Holt Arena,304,Idaho State,fcs,Big Sky,42,0,14,7,21,,,,331,Eastern Washington,fcs,Big Sky,41,14,21,6,0,,,,,8,8
401549790,2023,7,regular,2023-10-14T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6092,Bishop Stadium,286,North Carolina Wesleyan,iii,USA South,34,3,7,10,14,,,,2256,Greensboro College,iii,USA South,28,14,0,0,14,,,,,#N/A,#N/A
401541843,2023,7,regular,2023-10-14T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5888,University Stadium (GA),2698,West Georgia,ii,Gulf South,35,7,14,0,14,,,,2804,Chowan,ii,Gulf South,24,7,7,3,7,,,,,#N/A,#N/A
401541799,2023,7,regular,2023-10-14T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3600,Tom Adams Field,131,Wayne State (MI),ii,GLIAC,3,0,3,0,0,,,,110254,Davenport,ii,GLIAC,32,7,13,9,3,,,,,#N/A,#N/A
401532596,2023,7,regular,2023-10-14T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,13027,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,24,3,14,0,7,0.09779066732,1113,1065,23,San José State,fbs,Mountain West,52,0,14,24,14,0.9022093327,1348,1396,4.177745758,1,1
401544139,2023,7,regular,2023-10-14T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4422,Valhalla Stadium,2757,Berry College,iii,Southern Athletic,64,16,34,14,0,,,,2398,Millsaps,iii,Southern Athletic,7,0,7,0,0,,,,,#N/A,#N/A
401539990,2023,7,regular,2023-10-14T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3810,Nissan Stadium,2634,Tennessee State,fcs,Big South-OVC,24,17,0,0,7,0.9788890221,,,2450,Norfolk State,fcs,MEAC,17,0,6,3,8,0.0211109779,,,6.754885927,8,8
